,4,5,3,2
0,0.4496785531424049,0.4422010652557264,0.4400575510233579,0.4004575523408862
1,0.4496785531424049,0.4422010652557264,0.4400575510233579,0.4004109549401089
2,0.4496774574889192,0.4421951303080306,0.4400575510233579,0.4004575523408862
3,0.4496785531424049,0.4422010652557264,0.4401007602096249,0.4004109549401089
4,0.4496785531424049,0.4421951303080306,0.4400575510233579,0.4004575523408862
5,0.4496774574889192,0.4421951303080306,0.4400575510233579,0.4004109549401089
6,0.4496774574889192,0.4422010652557264,0.4401007602096249,0.4004565664100688
7,0.4496785531424049,0.4421951303080306,0.4400575510233579,0.4004109549401089
8,0.4496785531424049,0.4422010652557264,0.4400575510233579,0.4004575523408862
9,0.4496774574889192,0.4421951303080306,0.4401007602096249,0.4004109549401089
10,0.4496774574889192,0.4422010652557264,0.4401007602096249,0.4004109549401089
11,0.4496774574889192,0.4421951303080306,0.4400575510233579,0.4004109549401089
12,0.4496774574889192,0.4421951303080306,0.4401007602096249,0.4004109549401089
13,0.4496785531424049,0.4422010652557264,0.4400575510233579,0.4004565664100688
14,0.4496774574889192,0.4421951303080306,0.4401007602096249,0.4004109549401089
15,0.4496785531424049,0.4422010652557264,0.4401007602096249,0.4004575523408862
16,0.4496785531424049,0.4421951303080306,0.4400575510233579,0.4004109549401089
17,0.4496774574889192,0.4421951303080306,0.4401007602096249,0.4004109549401089
18,0.4496774574889192,0.4421951303080306,0.4400575510233579,0.4004575523408862
19,0.4496774574889192,0.4422010652557264,0.4401007602096249,0.4004565664100688
20,0.4496785531424049,0.4421951303080306,0.4400575510233579,0.4004109549401089
21,0.4496774574889192,0.4421951303080306,0.4401007602096249,0.4004109549401089
22,0.4496774574889192,0.4422010652557264,0.4401007602096249,0.4004109549401089
23,0.4496785531424049,0.4421951303080306,0.4400575510233579,0.4004565664100688
24,0.4496785531424049,0.4421951303080306,0.4400575510233579,0.4004109549401089
25,0.4496785531424049,0.4421951303080306,0.4400575510233579,0.4004109549401089
26,0.4496785531424049,0.4421951303080306,0.4401007602096249,0.4004109549401089
27,0.4496785531424049,0.4422010652557264,0.4401007602096249,0.4004109549401089
28,0.4496785531424049,0.4422010652557264,0.4400575510233579,0.4004565664100688
29,0.4496780619873941,0.4421975861484565,0.440076920658581,0.4004284598281938
30,0.4496780619873941,0.4421975861484564,0.440076920658581,0.4004284598281938
mean,0.4496780619873941,0.44219758614845645,0.4400769206585811,0.40042845982819375
pct_change,,-1.6635180746592315,-0.47957418952607744,-9.009438797893088
